
Tamanho do problema 	 Tempo

		100000   		   22.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   21.000000
		100000   		   21.000000
		100000   		   22.000000
		100000   		   22.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   19.000000
		100000   		   24.000000
		100000   		   19.000000
		100000   		   19.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   19.000000
		100000   		   19.000000
		100000   		   21.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   23.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   26.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   20.000000
		100000   		   19.000000
		100000   		   20.000000
		100000   		   19.000000
